latitude,longitude,blkNo,street,town,roomSold1,roomSold2,roomSold3,roomSold4,roomSold5,execSold,multigenSold,studioApartmentSold,roomRental1,roomRental2,roomRental3,roomRentalOther,region,totalSold,totalRent
1.4018221,103.7444392,678,CHOA CHU KANG CRES,CCK,0,0,0,66,60,20,0,0,0,0,0,0,west,146,0
1.3707891,103.8844493,678,HOUGANG AVE 8,HG,0,0,75,43,0,0,0,0,0,0,0,0,northeast,118,0
1.4399252,103.8013857,678,WOODLANDS AVE 6,WL,0,0,0,56,43,0,0,0,0,0,0,0,north,99,0
1.3451052,103.7042586,678A,JURONG WEST ST 64,JW,0,0,0,30,90,0,0,0,0,0,0,0,west,120,0
1.4056265,103.9085462,678A,PUNGGOL DR,PG,0,0,0,94,0,0,0,0,0,0,0,0,northeast,94,0
1.3451073,103.7038965,678B,JURONG WEST ST 64,JW,0,0,0,30,30,0,0,0,0,0,0,0,west,60,0
1.4056727,103.9085536,678B,PUNGGOL DR,PG,0,0,0,78,46,0,0,0,0,0,0,0,northeast,124,0
1.3448153,103.7037155,678C,JURONG WEST ST 64,JW,0,0,0,47,76,0,0,0,0,0,0,0,west,123,0
1.4063452,103.9094825,678C,PUNGGOL DR,PG,0,0,0,27,59,0,0,0,0,0,0,0,northeast,86,0
1.3449633,103.7034441,678D,JURONG WEST ST 64,JW,0,0,0,32,75,0,0,0,0,0,0,0,west,107,0
1.4026274,103.7447108,679,CHOA CHU KANG CRES,CCK,0,0,0,65,60,20,0,0,0,0,0,0,west,145,0
1.371534,103.884961,679,HOUGANG AVE 8,HG,0,0,16,16,0,0,0,0,0,0,0,0,northeast,32,0
1.4402882,103.8020196,679,WOODLANDS AVE 6,WL,0,0,0,47,46,0,0,0,0,0,0,0,north,93,0
1.3442905,103.7057967,679A,JURONG WEST CTRL 1,JW,0,0,0,0,16,48,0,0,0,0,0,0,west,64,0
1.405978,103.9083018,679A,PUNGGOL DR,PG,0,0,0,60,30,0,0,0,0,0,0,0,northeast,90,0
1.3439227,103.706068,679B,JURONG WEST CTRL 1,JW,0,0,0,0,60,0,0,0,0,0,0,0,west,60,0
1.4059491,103.9083044,679B,PUNGGOL DR,PG,0,0,0,26,26,0,0,0,0,0,0,0,northeast,52,0
1.3440121,103.7064526,679C,JURONG WEST CTRL 1,JW,0,0,0,102,28,0,0,0,0,0,0,0,west,130,0
1.4064229,103.9087575,679C,PUNGGOL DR,PG,0,0,0,33,33,0,0,0,0,0,0,0,northeast,66,0
1.3186956,103.9433597,68,BEDOK STH AVE 3,BD,0,0,0,0,84,0,0,0,0,0,0,0,east,84,0
1.325541,103.8880964,68,CIRCUIT RD,GL,0,36,18,0,0,0,0,0,0,64,2,0,central,54,66
1.322333,103.8700432,68,GEYLANG BAHRU,KWN,0,0,378,0,9,0,0,0,0,0,0,0,central,387,0
1.334725,103.853102,68,LOR 5 TOA PAYOH,TP,0,0,0,0,0,0,0,0,0,229,11,0,central,0,240
1.2868666,103.8160563,68,REDHILL CL,BM,0,0,0,77,29,0,0,0,0,0,0,0,central,106,0
1.2753539,103.8099914,68,TELOK BLANGAH HTS,BM,0,0,0,112,0,0,0,0,0,0,0,0,central,112,0
1.403099,103.744732,680,CHOA CHU KANG CRES,CCK,0,0,0,84,44,22,0,0,0,0,0,0,west,150,0
1.372029,103.8853554,680,HOUGANG AVE 8,HG,0,0,0,88,0,0,0,0,0,0,0,0,northeast,88,0
1.439459,103.8021909,680,WOODLANDS AVE 6,WL,0,0,0,48,48,0,0,0,0,0,0,0,north,96,0
1.3445851,103.7055253,680A,JURONG WEST CTRL 1,JW,0,0,0,0,16,48,0,0,0,0,0,0,west,64,0
1.3450262,103.7052539,680B,JURONG WEST CTRL 1,JW,0,0,0,0,64,0,0,0,0,0,0,0,west,64,0
1.3451702,103.7057064,680C,JURONG WEST CTRL 1,JW,0,0,0,88,28,0,0,0,0,0,0,0,west,116,0
1.402923,103.745549,681,CHOA CHU KANG CRES,CCK,0,0,0,84,44,22,0,0,0,0,0,0,west,150,0
1.3729763,103.885689,681,HOUGANG AVE 8,HG,0,0,61,12,0,0,0,0,0,0,0,0,northeast,73,0
1.3140759,103.855277,681,RACE COURSE RD,KWN,0,0,0,121,0,0,0,0,0,0,0,0,central,121,0
1.3443674,103.7051633,681A,JURONG WEST CTRL 1,JW,0,0,0,0,16,48,0,0,0,0,0,0,west,64,0
1.4395436,103.8037402,681A,WOODLANDS DR 62,WL,0,0,0,52,18,18,0,0,0,0,0,0,north,88,0
1.3447624,103.7050336,681B,JURONG WEST CTRL 1,JW,0,0,0,0,64,0,0,0,0,0,0,0,west,64,0
1.4393262,103.8032874,681B,WOODLANDS DR 62,WL,0,0,0,52,18,18,0,0,0,0,0,0,north,88,0
1.3446636,103.7046204,681C,JURONG WEST CTRL 1,JW,0,0,0,88,28,0,0,0,0,0,0,0,west,116,0
1.4398411,103.8031063,681C,WOODLANDS DR 62,WL,0,0,0,52,18,18,0,0,0,0,0,0,north,88,0
1.4400585,103.8035591,681D,WOODLANDS DR 62,WL,0,0,0,52,18,18,0,0,0,0,0,0,north,88,0
1.4026964,103.7454349,682,CHOA CHU KANG CRES,CCK,0,0,0,65,60,20,0,0,0,0,0,0,west,145,0
1.3740792,103.8855366,682,HOUGANG AVE 4,HG,0,0,61,23,0,0,0,0,0,0,0,0,northeast,84,0
1.3145844,103.8559111,682,RACE COURSE RD,KWN,0,0,0,22,22,0,0,0,0,0,0,0,central,44,0
1.4037426,103.9155546,682A,EDGEDALE PLAINS,PG,0,0,31,64,32,0,0,0,0,0,0,0,northeast,127,0
1.3439996,103.7054346,682A,JURONG WEST CTRL 1,JW,0,0,0,0,16,48,0,0,0,0,0,0,west,64,0
1.4402305,103.8033582,682A,WOODLANDS DR 62,WL,0,0,0,54,52,0,0,0,0,0,0,0,north,106,0
1.4036218,103.9158556,682B,EDGEDALE PLAINS,PG,0,0,0,48,32,0,0,0,0,0,0,0,northeast,80,0
1.3436252,103.7056136,682B,JURONG WEST CTRL 1,JW,0,0,0,0,60,0,0,0,0,0,0,0,west,60,0
1.4405712,103.8037402,682B,WOODLANDS DR 62,WL,0,0,0,54,52,0,0,0,0,0,0,0,north,106,0
1.4037426,103.9155546,682C,EDGEDALE PLAINS,PG,0,0,32,32,32,0,0,0,0,0,0,0,northeast,96,0
1.34326,103.7054326,682C,JURONG WEST CTRL 1,JW,0,0,0,102,28,0,0,0,0,0,0,0,west,130,0
1.4406338,103.8043637,682C,WOODLANDS DR 73,WL,0,0,0,54,52,0,0,0,0,0,0,0,north,106,0
1.4408619,103.8048536,682D,WOODLANDS DR 73,WL,0,0,0,54,52,0,0,0,0,0,0,0,north,106,0
1.3735631,103.8860803,683,HOUGANG AVE 8,HG,0,0,50,8,0,0,0,0,0,0,0,0,northeast,58,0
1.314521,103.855865,683,TESSENSOHN RD,KWN,0,0,0,121,0,0,0,0,0,0,0,0,central,121,0
1.4037962,103.7455254,683A,CHOA CHU KANG CRES,CCK,0,0,0,24,78,0,0,0,0,0,0,0,west,102,0
1.4043693,103.9151785,683A,EDGEDALE PLAINS,PG,0,0,63,64,0,0,0,0,0,0,0,0,northeast,127,0
1.342677,103.7048897,683A,JURONG WEST CTRL 1,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4402104,103.8027441,683A,WOODLANDS DR 62,WL,0,0,0,80,26,0,0,0,0,0,0,0,north,106,0
1.403871,103.745858,683B,CHOA CHU KANG CRES,CCK,0,0,0,24,78,0,0,0,0,0,0,0,west,102,0
1.4046633,103.9148295,683B,EDGEDALE PLAINS,PG,0,0,32,44,0,0,0,0,0,0,0,0,northeast,76,0
1.34297,103.7048897,683B,JURONG WEST CTRL 1,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.440945,103.8026535,683B,WOODLANDS DR 62,WL,0,0,0,40,36,0,0,0,0,0,0,0,north,76,0
1.4046887,103.7463523,683C,CHOA CHU KANG CRES,CCK,0,0,0,36,48,0,0,0,0,0,0,0,west,84,0
1.4041686,103.9148069,683C,EDGEDALE PLAINS,PG,0,0,0,40,40,0,0,0,0,0,0,0,northeast,80,0
1.3433361,103.7047014,683C,JURONG WEST ST 64,JW,0,0,0,32,64,0,0,0,0,0,0,0,west,96,0
1.4412347,103.8032874,683C,WOODLANDS DR 62,WL,0,0,0,20,36,18,0,0,0,0,0,0,north,74,0
1.4407954,103.8031063,683D,WOODLANDS DR 62,WL,0,0,0,30,52,26,0,0,0,0,0,0,north,108,0
1.3742687,103.8866118,684,HOUGANG AVE 8,HG,0,0,57,8,0,0,0,0,0,0,0,0,northeast,65,0
1.3142205,103.8563611,684,RACE COURSE RD,KWN,0,0,77,37,1,0,0,0,0,0,0,0,central,115,0
1.4039525,103.7468048,684A,CHOA CHU KANG CRES,CCK,0,0,0,24,72,0,0,0,0,0,0,0,west,96,0
1.4029903,103.9157132,684A,EDGEDALE PLAINS,PG,0,0,0,64,64,0,0,0,0,0,0,0,northeast,128,0
1.3440084,103.7038963,684A,JURONG WEST ST 64,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4412235,103.8050985,684A,WOODLANDS DR 73,WL,0,0,0,80,26,0,0,0,0,0,0,0,north,106,0
1.4038764,103.7472574,684B,CHOA CHU KANG CRES,CCK,0,0,0,42,50,0,0,0,0,0,0,0,west,92,0
1.4031746,103.9152231,684B,EDGEDALE PLAINS,PG,0,0,0,32,83,0,0,0,0,0,0,0,northeast,115,0
1.3438598,103.7042583,684B,JURONG WEST ST 64,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4418124,103.8048268,684B,WOODLANDS DR 73,WL,0,0,0,40,36,0,0,0,0,0,0,0,north,76,0
1.4045361,103.747348,684C,CHOA CHU KANG CRES,CCK,0,0,0,45,54,0,0,0,0,0,0,0,west,99,0
1.4036999,103.9146305,684C,EDGEDALE PLAINS,PG,0,0,32,62,48,0,0,0,0,0,0,0,northeast,142,0
1.3436301,103.7045204,684C,JURONG WEST ST 64,JW,0,0,0,32,64,0,0,0,0,0,0,0,west,96,0
1.4415238,103.8040118,684C,WOODLANDS DR 62,WL,0,0,0,20,36,18,0,0,0,0,0,0,north,74,0
1.4046127,103.7468048,684D,CHOA CHU KANG CRES,CCK,0,0,0,26,78,0,0,0,0,0,0,0,west,104,0
1.4038551,103.9141038,684D,EDGEDALE PLAINS,PG,0,0,0,76,10,0,0,0,0,0,0,0,northeast,86,0
1.4413742,103.8044646,684D,WOODLANDS DR 73,WL,0,0,0,30,52,26,0,0,0,0,0,0,north,108,0
1.374993,103.8858538,685,HOUGANG ST 61,HG,0,0,47,13,1,0,0,0,0,0,0,0,northeast,61,0
1.3139721,103.8567281,685,RACE COURSE RD,KWN,0,0,96,26,0,0,0,0,0,0,0,0,central,122,0
1.4040371,103.7477655,685A,CHOA CHU KANG CRES,CCK,0,0,0,30,97,0,0,0,0,0,0,0,west,127,0
1.3432677,103.7040753,685A,JURONG WEST ST 64,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4035721,103.748162,685B,CHOA CHU KANG CRES,CCK,0,0,0,30,90,0,0,0,0,0,0,0,west,120,0
1.3429014,103.7040753,685B,JURONG WEST ST 64,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4413641,103.8060946,685B,WOODLANDS DR 73,WL,0,0,0,0,94,0,0,0,0,0,0,0,north,94,0
1.4034466,103.748627,685C,CHOA CHU KANG CRES,CCK,0,0,0,96,0,0,0,0,0,0,0,0,west,96,0
1.3426079,103.7041658,685C,JURONG WEST CTRL 1,JW,0,0,0,32,64,0,0,0,0,0,0,0,west,96,0
1.4417334,103.8057324,685C,WOODLANDS DR 73,WL,0,0,0,0,108,0,0,0,0,0,0,0,north,108,0
1.3757652,103.8853554,686,HOUGANG ST 61,HG,0,0,0,100,58,0,0,0,0,0,0,0,northeast,158,0
1.4045895,103.7477884,686A,CHOA CHU KANG CRES,CCK,0,0,0,32,104,0,0,0,0,0,0,0,west,136,0
1.3418097,103.7046995,686A,JURONG WEST CTRL 1,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4421015,103.8055513,686A,WOODLANDS DR 73,WL,0,0,0,26,103,0,0,0,0,0,0,0,north,129,0
1.4045482,103.7485578,686B,CHOA CHU KANG CRES,CCK,0,0,0,32,96,0,0,0,0,0,0,0,west,128,0
1.3418097,103.7046995,686B,JURONG WEST CTRL 1,JW,0,0,0,33,32,32,0,0,0,0,0,0,west,97,0
1.4426114,103.8061852,686B,WOODLANDS DR 73,WL,0,0,0,93,56,0,0,0,0,0,0,0,north,149,0
1.4046133,103.7490296,686C,CHOA CHU KANG CRES,CCK,0,0,0,102,0,0,0,0,0,0,0,0,west,102,0
1.3422411,103.7042563,686C,JURONG WEST CTRL 1,JW,0,0,0,32,64,0,0,0,0,0,0,0,west,96,0
1.4423139,103.8068191,686C,WOODLANDS DR 73,WL,0,0,0,0,78,0,0,0,0,0,0,0,north,78,0
1.4041467,103.748241,686D,CHOA CHU KANG CRES,CCK,0,0,0,30,90,0,0,0,0,0,0,0,west,120,0
1.3761699,103.884992,687,HOUGANG ST 61,HG,0,0,8,8,0,0,0,0,0,0,0,0,northeast,16,0
1.3416104,103.7056588,687,JURONG WEST CTRL 1,JW,0,0,0,59,40,24,0,0,0,0,0,0,west,123,0
1.4044936,103.7501072,687A,CHOA CHU KANG DR,CCK,0,0,0,59,76,0,0,0,0,0,0,0,west,135,0
1.4410632,103.8072719,687A,WOODLANDS DR 75,WL,0,0,0,0,161,0,0,0,0,0,0,0,north,161,0
1.4044067,103.7507529,687B,CHOA CHU KANG DR,CCK,0,0,0,59,76,0,0,0,0,0,0,0,west,135,0
1.4419076,103.8072266,687B,WOODLANDS DR 75,WL,0,0,0,104,52,0,0,0,0,0,0,0,north,156,0
1.4037145,103.7513463,687C,CHOA CHU KANG DR,CCK,0,0,0,38,76,0,0,0,0,0,0,0,west,114,0
1.4417289,103.8064569,687C,WOODLANDS DR 75,WL,0,0,0,0,161,0,0,0,0,0,0,0,north,161,0
1.4037832,103.7516142,687D,CHOA CHU KANG DR,CCK,0,0,0,0,115,0,0,0,0,0,0,0,west,115,0
1.3762048,103.8853554,688,HOUGANG ST 61,HG,0,0,66,44,0,0,0,0,0,0,0,0,northeast,110,0
1.3410264,103.7052969,688,JURONG WEST CTRL 1,JW,0,0,0,59,40,24,0,0,0,0,0,0,west,123,0
1.4038586,103.7506084,688A,CHOA CHU KANG DR,CCK,0,0,0,79,76,0,0,0,0,0,0,0,west,155,0
1.4439785,103.8073795,688A,WOODLANDS DR 75,WL,0,0,0,45,44,0,0,0,0,0,0,0,north,89,0
1.4034667,103.750589,688B,CHOA CHU KANG DR,CCK,0,0,0,79,76,0,0,0,0,0,0,0,west,155,0
1.443341,103.8069096,688B,WOODLANDS DR 75,WL,0,0,0,32,45,0,0,0,0,0,0,0,north,77,0
1.4030914,103.7511947,688C,CHOA CHU KANG CRES,CCK,0,0,0,57,76,0,0,0,0,0,0,0,west,133,0
1.4434121,103.8072719,688C,WOODLANDS DR 75,WL,0,0,0,30,60,0,0,0,0,0,0,0,north,90,0
1.4435573,103.8075436,688D,WOODLANDS DR 75,WL,0,0,0,31,60,0,0,0,0,0,0,0,north,91,0
1.4438487,103.8079058,688E,WOODLANDS DR 75,WL,0,0,0,31,60,0,0,0,0,0,0,0,north,91,0
1.4440807,103.8079268,688F,WOODLANDS DR 75,WL,0,0,0,45,45,0,0,0,0,0,0,0,north,90,0
1.37657,103.8855366,689,HOUGANG ST 61,HG,0,0,66,44,0,0,0,0,0,0,0,0,northeast,110,0
1.3410213,103.7062018,689,JURONG WEST CTRL 1,JW,0,0,0,59,40,24,0,0,0,0,0,0,west,123,0
1.4030545,103.7503888,689A,CHOA CHU KANG DR,CCK,0,0,0,38,76,0,0,0,0,0,0,0,west,114,0
1.4445088,103.8079963,689A,WOODLANDS DR 75,WL,0,0,0,30,45,0,0,0,0,0,0,0,north,75,0
1.4030553,103.7498024,689B,CHOA CHU KANG DR,CCK,0,0,0,38,76,0,0,0,0,0,0,0,west,114,0
1.4445799,103.8083586,689B,WOODLANDS DR 75,WL,0,0,0,47,45,0,0,0,0,0,0,0,north,92,0
1.444873,103.8084491,689C,WOODLANDS DR 75,WL,0,0,0,32,45,0,0,0,0,0,0,0,north,77,0
1.444284,103.8087208,689D,WOODLANDS DR 75,WL,0,0,0,47,45,0,0,0,0,0,0,0,north,92,0
1.4439551,103.8084944,689E,WOODLANDS DR 75,WL,0,0,0,45,45,0,0,0,0,0,0,0,north,90,0
1.4435595,103.8086774,689F,WOODLANDS DR 75,WL,0,0,0,29,57,0,0,0,0,0,0,0,north,86,0
1.3193589,103.9435005,69,BEDOK STH AVE 3,BD,0,0,112,16,3,0,0,0,0,0,0,0,east,131,0
1.3249771,103.8874591,69,CIRCUIT RD,GL,0,0,110,5,0,0,0,0,0,0,0,0,central,115,0
1.3342033,103.8527218,69,LOR 4 TOA PAYOH,TP,0,0,90,0,0,0,0,0,0,0,0,0,central,90,0
1.3189498,103.8505412,69,MOULMEIN RD,KWN,0,0,0,76,0,0,0,0,0,0,0,0,central,76,0
1.2870113,103.816328,69,REDHILL CL,BM,0,0,0,77,29,0,0,0,0,0,0,0,central,106,0
1.2756444,103.810354,69,TELOK BLANGAH HTS,BM,0,0,0,112,0,0,0,0,0,0,0,0,central,112,0
1.3769353,103.8857179,690,HOUGANG ST 61,HG,0,0,0,92,52,0,0,0,0,0,0,0,northeast,144,0
1.3413112,103.7067447,690,JURONG WEST CTRL 1,JW,0,0,0,59,64,0,0,0,0,0,0,0,west,123,0
1.4028507,103.7517119,690A,CHOA CHU KANG CRES,CCK,0,0,0,46,92,0,0,0,0,0,0,0,west,138,0
1.4436256,103.8083586,690A,WOODLANDS DR 75,WL,0,0,0,29,57,0,0,0,0,0,0,0,north,86,0
1.4031367,103.7519856,690B,CHOA CHU KANG CRES,CCK,0,0,0,0,23,92,0,0,0,0,0,0,west,115,0
1.4433331,103.8081775,690B,WOODLANDS DR 75,WL,0,0,0,31,60,0,0,0,0,0,0,0,north,91,0
1.4026579,103.7518617,690C,CHOA CHU KANG CRES,CCK,0,0,0,0,115,0,0,0,0,0,0,0,west,115,0
1.4429678,103.8079058,690C,WOODLANDS DR 75,WL,0,0,0,31,60,0,0,0,0,0,0,0,north,91,0
1.4021252,103.7520201,690D,CHOA CHU KANG CRES,CCK,0,0,0,92,92,0,0,0,0,0,0,0,west,184,0
1.4426008,103.8079058,690D,WOODLANDS DR 75,WL,0,0,0,28,56,0,0,0,0,0,0,0,north,84,0
1.4422337,103.8079058,690E,WOODLANDS DR 75,WL,0,0,0,44,40,0,0,0,0,0,0,0,north,84,0
1.442966,103.808473,690F,WOODLANDS DR 75,WL,0,0,0,45,44,0,0,0,0,0,0,0,north,89,0
1.3766374,103.8865333,691,HOUGANG ST 61,HG,0,0,24,8,0,0,0,0,0,0,0,0,northeast,32,0
1.3418629,103.7063375,691,JURONG WEST CTRL 1,JW,0,0,0,58,64,0,0,0,0,0,0,0,west,122,0
1.4012113,103.7515223,691A,CHOA CHU KANG CRES,CCK,0,0,0,96,92,0,0,0,0,0,0,0,west,188,0
1.4405931,103.8061399,691A,WOODLANDS DR 73,WL,0,0,0,65,25,0,0,0,0,0,0,0,north,90,0
1.4015599,103.7514997,691B,CHOA CHU KANG CRES,CCK,0,0,0,96,92,0,0,0,0,0,0,0,west,188,0
1.44025,103.8059238,691B,WOODLANDS DR 73,WL,0,0,0,52,52,0,0,0,0,0,0,0,north,104,0
1.4398978,103.805823,691C,WOODLANDS DR 73,WL,0,0,0,52,26,0,0,0,0,0,0,0,north,78,0
1.4405931,103.8061399,691D,WOODLANDS DR 73,WL,0,0,0,52,78,0,0,0,0,0,0,0,north,130,0
1.3766358,103.8868052,692,HOUGANG ST 61,HG,0,0,24,8,0,0,0,0,0,0,0,0,northeast,32,0
1.3420801,103.70679,692,JURONG WEST CTRL 1,JW,0,0,0,81,32,21,0,0,0,0,0,0,west,134,0
1.4002592,103.751296,692A,CHOA CHU KANG CRES,CCK,0,0,0,94,92,0,0,0,0,0,0,0,west,186,0
1.4006074,103.7513186,692B,CHOA CHU KANG CRES,CCK,0,0,0,96,92,0,0,0,0,0,0,0,west,188,0
1.3767785,103.8874395,693,HOUGANG ST 61,HG,0,0,0,148,0,0,0,0,0,0,0,0,northeast,148,0
1.3426687,103.7063375,693,JURONG WEST CTRL 1,JW,0,0,0,81,32,21,0,0,0,0,0,0,west,134,0
1.4387245,103.8035206,693A,WOODLANDS AVE 6,WL,0,0,48,48,48,0,0,0,0,0,0,0,north,144,0
1.4379932,103.8037955,693B,WOODLANDS AVE 6,WL,0,96,24,47,0,0,0,0,0,0,0,0,north,167,0
1.4379932,103.8037955,693C,WOODLANDS AVE 6,WL,0,60,24,47,0,0,0,0,0,0,0,0,north,131,0
1.4379932,103.8037955,693D,WOODLANDS AVE 6,WL,0,0,0,0,0,0,0,0,276,228,0,0,north,0,504
1.3760427,103.8879831,694,HOUGANG ST 61,HG,0,0,24,8,0,0,0,0,0,0,0,0,northeast,32,0
1.3433982,103.7068805,694,JURONG WEST CTRL 1,JW,0,0,0,81,32,21,0,0,0,0,0,0,west,134,0
1.4390027,103.8040024,694A,WOODLANDS DR 62,WL,0,0,48,48,48,0,0,0,0,0,0,0,north,144,0
1.4389224,103.8039365,694B,WOODLANDS DR 62,WL,0,0,24,48,24,0,0,0,0,0,0,0,north,96,0
1.4390791,103.8054381,694C,WOODLANDS DR 62,WL,0,0,48,48,48,0,0,0,0,0,0,0,north,144,0
1.4385357,103.8051345,694D,WOODLANDS DR 62,WL,0,96,24,47,0,0,0,0,0,0,0,0,north,167,0
1.3763384,103.8875301,695,HOUGANG ST 61,HG,0,0,66,44,0,0,0,0,0,0,0,0,northeast,110,0
1.3425898,103.7073329,695,JURONG WEST CTRL 1,JW,0,0,0,70,32,21,0,0,0,0,0,0,west,123,0
1.3744078,103.8866611,696,HOUGANG ST 61,HG,0,0,66,44,0,0,0,0,0,0,0,0,northeast,110,0
1.3422214,103.7076949,696,JURONG WEST CTRL 1,JW,0,0,0,59,33,0,0,0,0,0,0,0,west,92,0
1.3755325,103.8875301,697,HOUGANG ST 61,HG,0,0,0,148,0,0,0,0,0,0,0,0,northeast,148,0
1.3412477,103.7080003,697A,JURONG WEST CTRL 3,JW,0,0,32,64,16,0,0,0,0,0,0,0,west,112,0
1.3407026,103.7083426,697B,JURONG WEST CTRL 3,JW,0,0,48,45,0,0,0,0,0,0,0,0,west,93,0
1.3405492,103.708292,697C,JURONG WEST CTRL 3,JW,0,0,0,32,64,0,0,0,0,0,0,0,west,96,0
1.3751515,103.8869184,698,HOUGANG ST 61,HG,0,0,50,13,0,0,0,0,0,0,0,0,northeast,63,0
1.3753138,103.8873489,698A,HOUGANG ST 61,HG,0,0,0,76,14,0,0,0,0,0,0,0,northeast,90,0
1.3411865,103.7078788,698A,JURONG WEST CTRL 3,JW,0,32,111,0,0,0,0,0,0,0,0,0,west,143,0
1.3750497,103.887825,698B,HOUGANG ST 61,HG,0,0,0,0,92,0,0,0,0,0,0,0,northeast,92,0
1.3407023,103.7075323,698B,JURONG WEST CTRL 3,JW,0,0,64,64,0,0,0,0,0,0,0,0,west,128,0
1.3753812,103.8883456,698C,HOUGANG ST 52,HG,0,0,0,0,0,73,0,0,0,0,0,0,northeast,73,0
1.340246,103.70768,698C,JURONG WEST CTRL 3,JW,0,0,32,96,0,0,0,0,0,0,0,0,west,128,0
1.3756721,103.888708,698D,HOUGANG ST 52,HG,0,0,0,0,0,64,0,0,0,0,0,0,northeast,64,0
1.3761811,103.8893423,699,HOUGANG ST 52,HG,0,0,0,0,128,0,0,0,0,0,0,0,northeast,128,0
1.3769892,103.8889799,699A,HOUGANG ST 52,HG,0,0,0,0,96,0,0,0,0,0,0,0,northeast,96,0
1.3768648,103.8883229,699B,HOUGANG ST 52,HG,0,0,0,75,0,0,0,0,0,0,0,0,northeast,75,0
1.3764068,103.8883456,699C,HOUGANG ST 52,HG,0,0,0,122,0,0,0,0,0,0,0,0,northeast,122,0
1.3227462,103.935404,7,BEDOK STH AVE 2,BD,0,0,0,104,0,0,0,0,0,0,0,0,east,104,0
1.3168208,103.8618568,7,BOON KENG RD,KWN,0,0,24,56,158,0,0,0,0,0,0,0,central,238,0
1.3005547,103.8003086,7,C'WEALTH AVE,QT,0,0,0,45,45,0,0,0,0,0,0,0,central,90,0
1.2770881,103.8392427,7,EVERTON PK,BM,0,0,120,0,0,0,0,0,0,0,0,0,central,120,0
1.3113861,103.78726,7,GHIM MOH RD,QT,0,0,0,0,96,0,0,0,0,0,0,0,central,96,0
1.3137743,103.8968623,7,HAIG RD,GL,0,0,0,0,80,0,0,0,0,0,0,0,central,80,0
1.3623131,103.89342,7,HOUGANG AVE 3,HG,0,0,30,0,0,0,0,0,0,0,0,0,northeast,30,0
1.3025234,103.8836565,7,JLN BATU,KWN,0,92,0,1,0,0,0,0,0,2,0,0,central,93,2
1.2874633,103.8080322,7,JLN BT MERAH,BM,0,0,35,0,0,0,0,0,0,0,0,0,central,35,0
1.2835884,103.8271056,7,KIM TIAN PL,BM,0,0,0,0,96,0,0,0,0,0,0,0,central,96,0
1.3076854,103.8598963,7,KING GEORGE'S AVE,KWN,0,0,0,0,0,0,0,0,252,0,0,0,central,0,252
1.3492329,103.8770131,7,LOR LEW LIAN,SGN,0,0,0,88,0,0,0,0,0,0,0,0,northeast,88,0
1.3379968,103.8572682,7,LOR 7 TOA PAYOH,TP,0,0,0,28,68,0,0,0,0,0,0,0,central,96,0
1.3038523,103.9171633,7,MARINE TER,MP,0,0,110,0,0,0,0,0,0,0,0,0,central,110,0
1.4416288,103.7766835,7,MARSILING DR,WL,0,0,0,120,0,0,0,0,0,0,0,0,north,120,0
1.3044446,103.8637013,7,NTH BRIDGE RD,KWN,0,0,0,0,0,0,0,0,336,12,0,0,central,0,348
1.3078482,103.8825408,7,PINE CL,GL,0,0,0,24,71,0,0,0,0,0,0,0,central,95,0
1.3237858,103.859081,7,ST. GEORGE'S LANE,KWN,0,52,82,0,1,0,0,0,0,4,0,0,central,135,4
1.3815225,103.7545774,7,TECK WHYE AVE,CCK,0,0,0,0,96,0,0,0,0,0,0,0,west,96,0
1.2784398,103.8194072,7,TELOK BLANGAH CRES,BM,255,0,2,0,0,0,0,0,5,0,0,0,central,257,5
1.2771602,103.8429957,7,TG PAGAR PLAZA,CT,0,0,0,96,0,0,0,0,0,0,0,0,central,96,0
1.3373757,103.7750375,7,TOH YI DR,BT,0,0,0,0,0,76,0,0,0,0,0,0,central,76,0
1.3347419,103.8787246,7,UPP ALJUNIED LANE,TP,0,0,68,34,0,0,0,0,0,0,0,0,central,102,0
1.3005547,103.8003086,7A,C'WEALTH AVE,QT,0,0,0,50,29,0,0,0,0,0,0,0,central,79,0
1.3200234,103.9429035,70,BEDOK STH RD,BD,0,0,114,30,0,3,0,0,0,0,0,0,east,147,0
1.3252296,103.8881644,70,CIRCUIT RD,GL,0,37,20,0,0,0,0,0,0,63,0,0,central,57,63
1.3346601,103.8522881,70,LOR 4 TOA PAYOH,TP,0,0,26,0,0,0,0,0,0,0,0,0,central,26,0
1.2869521,103.8170676,70,REDHILL CL,BM,0,0,0,63,23,0,0,0,0,0,0,0,central,86,0
1.2764241,103.8111733,70A,TELOK BLANGAH HTS,BM,0,0,48,122,0,0,0,0,0,0,0,0,central,170,0
1.2765156,103.8106617,70B,TELOK BLANGAH HTS,BM,0,0,48,122,0,0,0,0,0,0,0,0,central,170,0
1.2759263,103.8108485,70C,TELOK BLANGAH HTS,BM,0,0,0,152,0,0,0,0,0,0,0,0,central,152,0
